card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_1013;CAT: Un {{c1::factor}} important.<br>ESP: Un {{c2::factor}} importante.;[sound:un_factor_important.mp3];Un factor important.;Un factor importante.;factor;nom;Abstracte/Causa;un_factor_important.mp3
cat_esp_1014;CAT: L'{{c1::efecte}} papallona.<br>ESP: El {{c2::efecto}} mariposa.;[sound:l_efecte_papallona.mp3];L'efecte papallona.;El efecto mariposa.;efecte;nom;Abstracte/Resultat;l_efecte_papallona.mp3
cat_esp_1015;CAT: La {{c1::causa}} i l'efecte.<br>ESP: La {{c2::causa}} y el efecto.;[sound:la_causa_i_l_efecte.mp3];La causa i l'efecte.;La causa y el efecto.;causa;nom;Abstracte/Relació;la_causa_i_l_efecte.mp3
cat_esp_1016;CAT: El {{c1::propòsit}} de la reunió.<br>ESP: El {{c2::propósito}} de la reunión.;[sound:el_proposit_de_la_reunio.mp3];El propòsit de la reunió.;El propósito de la reunión.;propòsit;nom;Abstracte/Intenció;el_proposit_de_la_reunio.mp3
cat_esp_1017;CAT: L'{{c1::objectiu}} final.<br>ESP: El {{c2::objetivo}} final.;[sound:l_objectiu_final.mp3];L'objectiu final.;El objetivo final.;objectiu;nom;Abstracte/Intenció;l_objectiu_final.mp3
cat_esp_1018;CAT: La {{c1::finalitat}} d'aquesta acció.<br>ESP: La {{c2::finalidad}} de esta acción.;[sound:la_finalitat_d_aquesta_accio.mp3];La finalitat d'aquesta acció.;La finalidad de esta acción.;finalitat;nom;Abstracte/Intenció;la_finalitat_d_aquesta_accio.mp3
cat_esp_1019;CAT: La {{c1::funció}} principal.<br>ESP: La {{c2::función}} principal.;[sound:la_funcio_principal.mp3];La funció principal.;La función principal.;funció;nom;Abstracte/Propòsit;la_funcio_principal.mp3
cat_esp_1020;CAT: El {{c1::paper}} de la dona.<br>ESP: El {{c2::papel / rol}} de la mujer.;[sound:el_paper_de_la_dona.mp3];El paper de la dona.;El papel / rol de la mujer.;paper;nom;Rols/Societat;el_paper_de_la_dona.mp3
cat_esp_1021;CAT: L'{{c1::ús}} de la tecnologia.<br>ESP: El {{c2::uso}} de la tecnología.;[sound:l_us_de_la_tecnologia.mp3];L'ús de la tecnologia.;El uso de la tecnología.;ús;nom;Accions/Abstracte;l_us_de_la_tecnologia.mp3
cat_esp_1022;CAT: El {{c1::tractament}} mèdic.<br>ESP: El {{c2::tratamiento}} médico.;[sound:el_tractament_medic.mp3];El tractament mèdic.;El tratamiento médico.;tractament;nom;Salut/Procés;el_tractament_medic.mp3
cat_esp_1023;CAT: La {{c1::prevenció}} de riscos.<br>ESP: La {{c2::prevención}} de riesgos.;[sound:la_prevencio_de_riscos.mp3];La prevenció de riscos.;La prevención de riesgos.;prevenció;nom;Accions/Seguretat;la_prevencio_de_riscos.mp3
cat_esp_1024;CAT: El {{c1::diagnòstic}} precoç.<br>ESP: El {{c2::diagnóstico}} precoz.;[sound:el_diagnostic_precoc.mp3];El diagnòstic precoç.;El diagnóstico precoz.;diagnòstic;nom;Salut/Resultats;el_diagnostic_precoc.mp3
cat_esp_1025;CAT: La {{c1::cura}} de la malaltia.<br>ESP: La {{c2::cura}} de la enfermedad.;[sound:la_cura_de_la_malaltia.mp3];La cura de la malaltia.;La cura de la enfermedad.;cura;nom;Salut/Resultats;la_cura_de_la_malaltia.mp3
cat_esp_1026;CAT: La {{c1::recuperació}} és lenta.<br>ESP: La {{c2::recuperación}} es lenta.;[sound:la_recuperacio_es_lenta.mp3];La recuperació és lenta.;La recuperación es lenta.;recuperació;nom;Salut/Procés;la_recuperacio_es_lenta.mp3
cat_esp_1027;CAT: La {{c1::rehabilitació}} física.<br>ESP: La {{c2::rehabilitación}} física.;[sound:la_rehabilitacio_fisica.mp3];La rehabilitació física.;La rehabilitación física.;rehabilitació;nom;Salut/Procés;la_rehabilitacio_fisica.mp3
cat_esp_1028;CAT: El {{c1::benestar}} general.<br>ESP: El {{c2::bienestar}} general.;[sound:el_benestar_general.mp3];El benestar general.;El bienestar general.;benestar;nom;Salut/Estat;el_benestar_general.mp3
cat_esp_1029;CAT: L'{{c1::alimentació}} saludable.<br>ESP: La {{c2::alimentación}} saludable.;[sound:l_alimentacio_saludable.mp3];L'alimentació saludable.;La alimentación saludable.;alimentació;nom;Salut/Menjar;l_alimentacio_saludable.mp3
cat_esp_1030;CAT: La {{c1::nutrició}} infantil.<br>ESP: La {{c2::nutrición}} infantil.;[sound:la_nutricio_infantil.mp3];La nutrició infantil.;La nutrición infantil.;nutrició;nom;Salut/Menjar;la_nutricio_infantil.mp3
cat_esp_1031;CAT: L'{{c1::exercici}} físic.<br>ESP: El {{c2::ejercicio}} físico.;[sound:l_exercici_fisic.mp3];L'exercici físic.;El ejercicio físico.;exercici;nom;Salut/Esport;l_exercici_fisic.mp3
cat_esp_1032;CAT: El {{c1::descans}} és necessari.<br>ESP: El {{c2::descanso}} es necesario.;[sound:el_descans_es_necessari.mp3];El descans és necessari.;El descanso es necesario.;descans;nom;Salut/Rutina;el_descans_es_necessari.mp3
cat_esp_1033;CAT: La {{c1::higiene}} personal.<br>ESP: La {{c2::higiene}} personal.;[sound:la_higiene_personal.mp3];La higiene personal.;La higiene personal.;higiene;nom;Salut/Higiene;la_higiene_personal.mp3
cat_esp_1034;CAT: El {{c1::medi ambient}}.<br>ESP: El {{c2::medio ambiente}}.;[sound:el_medi_ambient.mp3];El medi ambient.;El medio ambiente.;medi ambient;nom (compost);Natura;el_medi_ambient.mp3
cat_esp_1035;CAT: El {{c1::clima}} mediterrani.<br>ESP: El {{c2::clima}} mediterráneo.;[sound:el_clima_mediterrani.mp3];El clima mediterrani.;El clima mediterráneo.;clima;nom;Natura/Temps;el_clima_mediterrani.mp3
cat_esp_1036;CAT: La {{c1::flora}} i la fauna.<br>ESP: La {{c2::flora}} y la fauna.;[sound:la_flora_i_la_fauna.mp3];La flora i la fauna.;La flora y la fauna.;flora;nom;Natura/Biologia;la_flora_i_la_fauna.mp3
cat_esp_1037;CAT: La {{c1::fauna}} autòctona.<br>ESP: La {{c2::fauna}} autóctona.;[sound:la_fauna_autoctona.mp3];La fauna autòctona.;La fauna autóctona.;fauna;nom;Natura/Biologia;la_fauna_autoctona.mp3
cat_esp_1038;CAT: Un {{c1::ecosistema}} fràgil.<br>ESP: Un {{c2::ecosistema}} frágil.;[sound:un_ecosistema_fragil.mp3];Un ecosistema fràgil.;Un ecosistema frágil.;ecosistema;nom;Natura/Biologia;un_ecosistema_fragil.mp3
cat_esp_1039;CAT: Els {{c1::recursos}} naturals.<br>ESP: Los {{c2::recursos}} naturales.;[sound:els_recursos_naturals.mp3];Els recursos naturals.;Los recursos naturales.;recurs;nom;Natura/Economia;els_recursos_naturals.mp3
cat_esp_1040;CAT: La {{c1::sostenibilitat}} del planeta.<br>ESP: La {{c2::sostenibilidad}} del planeta.;[sound:la_sostenibilitat_del_planeta.mp3];La sostenibilitat del planeta.;La sostenibilidad del planeta.;sostenibilitat;nom;Medi Ambient/Abstracte;la_sostenibilitat_del_planeta.mp3
cat_esp_1041;CAT: El {{c1::desafiament}} del canvi climàtic.<br>ESP: El {{c2::desafío}} del cambio climático.;[sound:el_desafiament_del_canvi_climatic.mp3];El desafiament del canvi climàtic.;El desafío del cambio climático.;desafiament;nom;Abstracte/Situacions;el_desafiament_del_canvi_climatic.mp3
cat_esp_1042;CAT: Una {{c1::oportunitat}} única.<br>ESP: Una {{c2::oportunidad}} única.;[sound:una_oportunitat_unica.mp3];Una oportunitat única.;Una oportunidad única.;oportunitat;nom;Abstracte/Situacions;una_oportunitat_unica.mp3
cat_esp_1043;CAT: L'{{c1::amenaça}} nuclear.<br>ESP: La {{c2::amenaza}} nuclear.;[sound:l_amenaca_nuclear.mp3];L'amenaça nuclear.;La amenaza nuclear.;amenaça;nom;Situacions/Conflicte;l_amenaca_nuclear.mp3
cat_esp_1044;CAT: La {{c1::violència}} de gènere.<br>ESP: La {{c2::violencia}} de género.;[sound:la_violencia_de_genere.mp3];La violència de gènere.;La violencia de género.;violència;nom;Societat/Problemes;la_violencia_de_genere.mp3
cat_esp_1045;CAT: La {{c1::discriminació}} racial.<br>ESP: La {{c2::discriminación}} racial.;[sound:la_discriminacio_racial.mp3];La discriminació racial.;La discriminación racial.;discriminació;nom;Societat/Problemes;la_discriminacio_racial.mp3
cat_esp_1046;CAT: La {{c1::pobresa}} extrema.<br>ESP: La {{c2::pobreza}} extrema.;[sound:la_pobresa_extrema.mp3];La pobresa extrema.;La pobreza extrema.;pobresa;nom;Societat/Problemes;la_pobresa_extrema.mp3
cat_esp_1047;CAT: La {{c1::riquesa}} del país.<br>ESP: La {{c2::riqueza}} del país.;[sound:la_riquesa_del_pais.mp3];La riquesa del país.;La riqueza del país.;riquesa;nom;Economia/Societat;la_riquesa_del_pais.mp3
cat_esp_1048;CAT: La {{c1::igualtat}} d'oportunitats.<br>ESP: La {{c2::igualdad}} de oportunidades.;[sound:la_igualtat_d_oportunitats.mp3];La igualtat d'oportunitats.;La igualdad de oportunidades.;igualtat;nom;Societat/Abstracte;la_igualtat_d_oportunitats.mp3
cat_esp_1049;CAT: La {{c1::diversitat}} cultural.<br>ESP: La {{c2::diversidad}} cultural.;[sound:la_diversitat_cultural.mp3];La diversitat cultural.;La diversidad cultural.;diversitat;nom;Societat/Cultura;la_diversitat_cultural.mp3
cat_esp_1050;CAT: La {{c1::solidaritat}} entre pobles.<br>ESP: La {{c2::solidaridad}} entre pueblos.;[sound:la_solidaritat_entre_pobles.mp3];La solidaritat entre pobles.;La solidaridad entre pueblos.;solidaritat;nom;Societat/Valors;la_solidaritat_entre_pobles.mp3
