card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_858;CAT: {{c1::Res}} no és impossible.<br>ESP: {{c2::Nada}} es imposible.;[sound:res_no_es_impossible.mp3];Res no és impossible.;Nada es imposible.;res;pronom indefinit;Indefinit/Negació;res_no_es_impossible.mp3
cat_esp_859;CAT: Vull {{c1::quelcom}} de beure.<br>ESP: Quiero {{c2::algo}} de beber.;[sound:vull_quelcom_de_beure.mp3];Vull quelcom de beure.;Quiero algo de beber.;quelcom;pronom indefinit;Indefinit;vull_quelcom_de_beure.mp3
cat_esp_860;CAT: No conec {{c1::ningú}} aquí.<br>ESP: No conozco a {{c2::nadie}} aquí.;[sound:no_conec_ningu_aqui.mp3];No conec ningú aquí.;No conozco a nadie aquí.;ningú;pronom indefinit;Indefinit/Negació;no_conec_ningu_aqui.mp3
cat_esp_861;CAT: Cadascú té la seva opinió.<br>ESP: Cada cual tiene su opinión.;[sound:cadascu_te_la_seva_opinio.mp3];{{c1::Cadascú}} té la seva opinió.;{{c2::Cada cual}} tiene su opinión.;cadascú;pronom indefinit;Indefinit;cadascu_te_la_seva_opinio.mp3
cat_esp_862;CAT: {{c1::Tothom}} és benvingut.<br>ESP: {{c2::Todo el mundo}} es bienvenido.;[sound:tothom_es_benvingut.mp3];Tothom és benvingut.;Todo el mundo es bienvenido.;tothom;pronom indefinit;Indefinit;tothom_es_benvingut.mp3
cat_esp_863;CAT: {{c1::Qualsevol}} pot fer-ho.<br>ESP: {{c2::Cualquiera}} puede hacerlo.;[sound:qualsevol_pot_fer_ho.mp3];Qualsevol pot fer-ho.;Cualquiera puede hacerlo.;qualsevol;pronom/determinant indef.;Indefinit;qualsevol_pot_fer_ho.mp3
cat_esp_864;CAT: Vull el {{c1::mateix}} que tu.<br>ESP: Quiero lo {{c2::mismo}} que tú.;[sound:vull_el_mateix_que_tu.mp3];Vull el mateix que tu.;Quiero lo mismo que tú.;mateix;pronom/adjectiu;Identitat/Èmfasi;vull_el_mateix_que_tu.mp3
cat_esp_865;CAT: {{c1::Ambdós}} tenen raó.<br>ESP: {{c2::Ambos}} tienen razón.;[sound:ambdos_tenen_rao.mp3];Ambdós tenen raó.;Ambos tienen razón.;ambdós;determinant/pronom;Quantitat/Enumeració;ambdos_tenen_rao.mp3
cat_esp_866;CAT: Un {{c1::cert}} dia va passar.<br>ESP: Un {{c2::cierto}} día pasó.;[sound:un_cert_dia_va_passar.mp3];Un cert dia va passar.;Un cierto día pasó.;cert;determinant indef./adj.;Indefinit/Qualitat;un_cert_dia_va_passar.mp3
cat_esp_867;CAT: {{c1::Diversos}} problemes.<br>ESP: {{c2::Diversos / Varios}} problemas.;[sound:diversos_problemes.mp3];Diversos problemes.;Diversos / Varios problemas.;diversos;determinant indef.;Quantitat;diversos_problemes.mp3
cat_esp_868;CAT: {{c1::Tal}} com et vaig dir.<br>ESP: {{c2::Tal}} como te dije.;[sound:tal_com_et_vaig_dir.mp3];Tal com et vaig dir.;Tal como te dije.;tal;determinant/pronom;Demostratiu/Exemplar;tal_com_et_vaig_dir.mp3
cat_esp_869;CAT: {{c1::Quin}} dia fa avui?<br>ESP: ¿{{c2::Qué}} día hace hoy?;[sound:quin_dia_fa_avui.mp3];Quin dia fa avui?;¿Qué día hace hoy?;quin;interrogatiu/exclamatiu;Interrogatiu;quin_dia_fa_avui.mp3
cat_esp_870;CAT: {{c1::Qui}} ha trucat?<br>ESP: ¿{{c2::Quién}} ha llamado?;[sound:qui_ha_trucat.mp3];Qui ha trucat?;¿Quién ha llamado?;qui;interrogatiu/pronom rel.;Interrogatiu/Relatiu;qui_ha_trucat.mp3
cat_esp_871;CAT: {{c1::Quant}} costa?<br>ESP: ¿{{c2::Cuánto}} cuesta?;[sound:quant_costa.mp3];Quant costa?;¿Cuánto cuesta?;quant;interrogatiu/exclamatiu;Interrogatiu/Quantitat;quant_costa.mp3
cat_esp_872;CAT: {{c1::Com}} ho has fet?<br>ESP: ¿{{c2::Cómo}} lo has hecho?;[sound:com_ho_has_fet.mp3];Com ho has fet?;¿Cómo lo has hecho?;com;interrogatiu/adverbi;Interrogatiu/Manera;com_ho_has_fet.mp3
cat_esp_873;CAT: {{c1::On}} vas?<br>ESP: ¿{{c2::Dónde / Adónde}} vas?;[sound:on_vas.mp3];On vas?;¿Dónde / Adónde vas?;on;interrogatiu/adverbi;Interrogatiu/Lloc;on_vas.mp3
cat_esp_874;CAT: {{c1::Per què}} rius?<br>ESP: ¿{{c2::Por qué}} ríes?;[sound:per_que_rius.mp3];Per què rius?;¿Por qué ríes?;per què;locució interrogativa;Interrogatiu/Causa;per_que_rius.mp3
cat_esp_875;CAT: La {{c1::llavor}} de la planta.<br>ESP: La {{c2::semilla}} de la planta.;[sound:la_llavor_de_la_planta.mp3];La llavor de la planta.;La semilla de la planta.;llavor;nom;Natura/Parts;la_llavor_de_la_planta.mp3
cat_esp_876;CAT: L'{{c1::arrel}} de l'arbre.<br>ESP: La {{c2::raíz}} del árbol.;[sound:l_arrel_de_l_arbre.mp3];L'arrel de l'arbre.;La raíz del árbol.;arrel;nom;Natura/Parts;l_arrel_de_l_arbre.mp3
cat_esp_877;CAT: La {{c1::branca}} s'ha trencat.<br>ESP: La {{c2::rama}} se ha roto.;[sound:la_branca_s_ha_trencat.mp3];La branca s'ha trencat.;La rama se ha roto.;branca;nom;Natura/Parts;la_branca_s_ha_trencat.mp3
cat_esp_878;CAT: La {{c1::fulla}} de la tardor.<br>ESP: La {{c2::hoja}} del otoño.;[sound:la_fulla_de_la_tardor.mp3];La fulla de la tardor.;La hoja del otoño.;fulla;nom;Natura/Parts;la_fulla_de_la_tardor.mp3
cat_esp_879;CAT: L'{{c1::escorça}} de l'arbre.<br>ESP: La {{c2::corteza}} del árbol.;[sound:l_escorca_de_l_arbre.mp3];L'escorça de l'arbre.;La corteza del árbol.;escorça;nom;Natura/Parts;l_escorca_de_l_arbre.mp3
cat_esp_880;CAT: Un {{c1::tronc}} gruixut.<br>ESP: Un {{c2::tronco}} grueso.;[sound:un_tronc_gruixut.mp3];Un tronc gruixut.;Un tronco grueso.;tronc;nom;Natura/Parts;un_tronc_gruixut.mp3
cat_esp_881;CAT: La {{c1::tija}} de la flor.<br>ESP: El {{c2::tallo}} de la flor.;[sound:la_tija_de_la_flor.mp3];La tija de la flor.;El tallo de la flor.;tija;nom;Natura/Parts;la_tija_de_la_flor.mp3
cat_esp_882;CAT: El {{c1::pètal}} d'una rosa.<br>ESP: El {{c2::pétalo}} de una rosa.;[sound:el_petal_d_una_rosa.mp3];El pètal d'una rosa.;El pétalo de una rosa.;pètal;nom;Natura/Parts;el_petal_d_una_rosa.mp3
cat_esp_883;CAT: L'{{c1::olor}} de les flors.<br>ESP: El {{c2::olor}} de las flores.;[sound:l_olor_de_les_flors.mp3];L'olor de les flors.;El olor de las flores.;olor;nom;Sensacions;l_olor_de_les_flors.mp3
cat_esp_884;CAT: El {{c1::gust}} del menjar.<br>ESP: El {{c2::sabor / gusto}} de la comida.;[sound:el_gust_del_menjar.mp3];El gust del menjar.;El sabor / gusto de la comida.;gust;nom;Sensacions/Menjar;el_gust_del_menjar.mp3
cat_esp_885;CAT: El {{c1::tacte}} de la seda.<br>ESP: El {{c2::tacto}} de la seda.;[sound:el_tacte_de_la_seda.mp3];El tacte de la seda.;El tacto de la seda.;tacte;nom;Sensacions;el_tacte_de_la_seda.mp3
cat_esp_886;CAT: La {{c1::vista}} des del cim.<br>ESP: La {{c2::vista}} desde la cima.;[sound:la_vista_des_del_cim.mp3];La vista des del cim.;La vista desde la cima.;vista;nom;Sensacions/Llocs;la_vista_des_del_cim.mp3
cat_esp_887;CAT: L'{{c1::oïda}} fina.<br>ESP: El {{c2::oído}} fino.;[sound:l_oida_fina.mp3];L'oïda fina.;El oído fino.;oïda;nom;Sensacions/Cos;l_oida_fina.mp3
cat_esp_888;CAT: El sentit de l'{{c1::olfacte}}.<br>ESP: El sentido del {{c2::olfato}}.;[sound:el_sentit_de_l_olfacte.mp3];El sentit de l'olfacte.;El sentido del olfato.;olfacte;nom;Sensacions/Cos;el_sentit_de_l_olfacte.mp3
cat_esp_889;CAT: El {{c1::capità}} del vaixell.<br>ESP: El {{c2::capitán}} del barco.;[sound:el_capita_del_vaixell.mp3];El capità del vaixell.;El capitán del barco.;capità;nom;Professions/Rols;el_capita_del_vaixell.mp3
cat_esp_890;CAT: El {{c1::soldat}} torna a casa.<br>ESP: El {{c2::soldado}} vuelve a casa.;[sound:el_soldat_torna_a_casa.mp3];El soldat torna a casa.;El soldado vuelve a casa.;soldat;nom;Professions/Rols;el_soldat_torna_a_casa.mp3
cat_esp_891;CAT: El {{c1::rei}} i la reina.<br>ESP: El {{c2::rey}} y la reina.;[sound:el_rei_i_la_reina.mp3];El rei i la reina.;El rey y la reina.;rei;nom;Rols/Societat;el_rei_i_la_reina.mp3
cat_esp_892;CAT: La {{c1::reina}} Isabel.<br>ESP: La {{c2::reina}} Isabel.;[sound:la_reina_isabel.mp3];La reina Isabel.;La reina Isabel.;reina;nom;Rols/Societat;la_reina_isabel.mp3
cat_esp_893;CAT: El {{c1::príncep}} Carles.<br>ESP: El {{c2::príncipe}} Carlos.;[sound:el_princep_carles.mp3];El príncep Carles.;El príncipe Carlos.;príncep;nom;Rols/Societat;el_princep_carles.mp3
cat_esp_894;CAT: La {{c1::princesa}} Elionor.<br>ESP: La {{c2::princesa}} Leonor.;[sound:la_princesa_elionor.mp3];La princesa Elionor.;La princesa Leonor.;princesa;nom;Rols/Societat;la_princesa_elionor.mp3
cat_esp_895;CAT: Un {{c1::déu}} grec.<br>ESP: Un {{c2::dios}} griego.;[sound:un_deu_grec.mp3];Un déu grec.;Un dios griego.;déu;nom;Religió/Mitologia;un_deu_grec.mp3
cat_esp_896;CAT: La {{c1::deessa}} de la saviesa.<br>ESP: La {{c2::diosa}} de la sabiduría.;[sound:la_deessa_de_la_saviesa.mp3];La deessa de la saviesa.;La diosa de la sabiduría.;deessa;nom;Religió/Mitologia;la_deessa_de_la_saviesa.mp3
cat_esp_897;CAT: L'{{c1::àngel}} de la guarda.<br>ESP: El {{c2::ángel}} de la guarda.;[sound:l_angel_de_la_guarda.mp3];L'àngel de la guarda.;El ángel de la guarda.;àngel;nom;Religió/Abstracte;l_angel_de_la_guarda.mp3
cat_esp_898;CAT: Un {{c1::dimoni}} interior.<br>ESP: Un {{c2::demonio}} interior.;[sound:un_dimoni_interior.mp3];Un dimoni interior.;Un demonio interior.;dimoni;nom;Religió/Abstracte;un_dimoni_interior.mp3
cat_esp_899;CAT: L'{{c1::esperit}} del bosc.<br>ESP: El {{c2::espíritu}} del bosque.;[sound:l_esperit_del_bosc.mp3];L'esperit del bosc.;El espíritu del bosque.;esperit;nom;Abstracte/Religió;l_esperit_del_bosc.mp3
cat_esp_900;CAT: L'{{c1::ànima}} humana.<br>ESP: El {{c2::alma}} humana.;[sound:l_anima_humana.mp3];L'ànima humana.;El alma humana.;ànima;nom;Abstracte/Religió;l_anima_humana.mp3
